CODBARRAS,NOME,APRES,DESCRICAO,Código,Qtde.Est., Vlr.Mínimo , Valor Fracão , Vlr.Máximo ,CÓDIGO2,PRINCIPIOATIVO,Portaria Controlados ANS,GENERICO, Vlr. Balcão , Vlr.Compra ,Laboratório,Frac.,IPI,NEGPOS,GRUPOS,CODNBMSH,RETEMPISCOFINS,PCIVA,DESC LAB,EST MIN
7899095232372,ACETATO DE DEXAMETASONA,1mg creme derm bg 10g,ACETATO DE DEXAMETASONA - 1mg creme derm bg 10g,000227095,0, 5.07 ,7.01, 7.01 ,,ACETATO DE DEXAMETASONA,NA,S, 4.56 , 4.2 ,000437,1,0,+,GENERICOS,0,S, 38.24 ,GEOLAB,0
7896112123026,ACETATO DE DEXAMETASONA,1mg/g creme derm bg 10g,ACETATO DE DEXAMETASONA - 1mg/g creme derm bg 10g,000228039,0, 5.42 ,7.49, 7.49 ,,ACETATO DE DEXAMETASONA,NA,S, 4.87 , 4.23 ,000177,1,0,+,GENERICOS,3004909901,N, 38.24 ,TEUTO,0
7896004721897,ACETATO DE DEXAMETASONA,1mg creme derm bg 10g,ACETATO DE DEXAMETASONA - 1mg creme derm bg 10g,000227406,2, 5.47 ,7.56, 7.56 ,,ACETATO DE DEXAMETASONA,NA,S, 4.91 , 2.17 ,000438,1,0,+,GENERICOS,30043210,N, 38.24 ,GENERICOS GERMED,0
7898148294602,ACETATO DE DEXAMETASONA,1mg/g crem derm 100bg x 10g emb hosp,ACETATO DE DEXAMETASONA - 1mg/g crem derm 100bg x 10g emb hosp,000223520,0, 355.07 ,0, -   ,,ACETATO DE DEXAMETASONA,NA,S, 253.88 , 277.23 ,000387,1,0,+,GENERICOS,0,S, 38.24 ,"PRATI, DONADUZZI",0
7898148294596,ACETATO DE DEXAMETASONA,1mg/g creme derm bg 10g,ACETATO DE DEXAMETASONA - 1mg/g creme derm bg 10g,000223519,0, 5.44 ,7.52, 7.52 ,,ACETATO DE DEXAMETASONA,NA,S, 4.89 , 4.26 ,000387,1,0,+,GENERICOS,30043200,N, 38.24 ,"PRATI, DONADUZZI",0
7896523210698,ACETATO DE DEXAMETASONA,1mg/g crem derm bg 10g,ACETATO DE DEXAMETASONA - 1mg/g crem derm bg 10g,000232699,0, 5.22 ,7.22, 7.22 ,,ACETATO DE DEXAMETASONA,NA,S, 4.69 , 4.08 ,000048,1,0,+,GENERICOS,0,S, -   ,CIMED,0
7896112132936,ACETATO DE HIDROCORTISONA,10mg/g creme derm bg 15g,ACETATO DE HIDROCORTISONA - 10mg/g creme derm bg 15g,000230264,0, 6.41 ,8.52, 8.52 ,,ACETATO DE HIDROCORTISONA,NA,S, 5.54 , 5.01 ,000177,1,0,-,GENERICOS,30043999,N, 33.00 ,TEUTO,0
7896006267072,ACETATO DE HIDROCORTISONA,10mg creme derm bg 20g,ACETATO DE HIDROCORTISONA - 10mg creme derm bg 20g,000225476,0, 6.82 ,9.07, 9.07 ,,ACETATO DE HIDROCORTISONA,NA,S, 5.9 , 5.32 ,000180,1,0,-,GENERICOS,0,S, 33.00 ,UNIAO QUIMICA,0
7896112132974,ACETATO DE HIDROCORTISONA,10mg/g creme derm bg 30g,ACETATO DE HIDROCORTISONA - 10mg/g creme derm bg 30g,000230265,0, 11.57 ,15.38, 15.38 ,,ACETATO DE HIDROCORTISONA,NA,S, 10.00 , 9.03 ,000177,1,0,-,GENERICOS,30043999,N, 33.00 ,TEUTO,0
7896548138281,ACETATO DE PREDNISOLONA,10mg sus oft fr gts 5ml,ACETATO DE PREDNISOLONA - 10mg sus oft fr gts 5ml,000215145,0, 15.9 ,21.14, 21.14 ,,ACETATO DE PREDNISOLONA,NA,S, 13.74 , 14.91 ,000008,1,0,-,GENERICOS,30066000,N, 38.24 ,ALCON,0
7899095230293,ACETATO DE PREDNISOLONA,10mg sus oft fr 5ml,ACETATO DE PREDNISOLONA - 10mg sus oft fr 5ml,000240405,0, 16.94 ,22.52, 22.52 ,,ACETATO DE PREDNISOLONA,NA,S, 15.97 , 15.97 ,000437,1,0,-,NENHUM,0,N, -   ,GEOLAB,0
7897732601932,ACETAZONA,"0,1mg/ml fr 120ml","ACETAZONA - 0,1mg/ml fr 120ml",000238158,0, 9.05 ,12.51, 12.51 ,,DEXAMETASONA,NA,N, 10.63 , 8.05 ,000376,1,0,+,NENHUM,0,N, -   ,SOBRAL,0
7897732601727,ACETAZONA,1mg/g creme derm bg 10g,ACETAZONA - 1mg/g creme derm bg 10g,000235261,0, 7.03 ,9.72, 9.72 ,,DEXAMETASONA,NA,N, 8.26 , 5.81 ,000376,1,0,+,NENHUM,0,S, -   ,SOBRAL,0
7893736023766,ACETICIL,100mg cx 20 comp,ACETICIL - 100mg cx 20 comp,000229658,0, 7.03 ,9.35, 9.35 ,,ACIDO ACETILSALICILICO,NA,N, 7.95 , -   ,000045,1,0,-,NENHUM,0,S, 33.00 ,CAZI,0
7893736007527,ACETICIL,100mg cx 200 comp,ACETICIL - 100mg cx 200 comp,000000213,0, 21.94 ,29.18, 29.18 ,,ACIDO ACETILSALICILICO,NA,N, 24.8 , -   ,000045,1,0,-,NENHUM,0,S, 33.00 ,CAZI,0
7893736027525,ACETICIL,500mg cx 20 comp,ACETICIL - 500mg cx 20 comp,000229659,0, 10.1 ,13.43, 13.43 ,,ACIDO ACETILSALICILICO,NA,N, 11.42 , -   ,000045,1,0,-,NENHUM,0,S, 33.00 ,CAZI,0
7893736013764,ACETICIL,500mg cx 500 comp,ACETICIL - 500mg cx 500 comp,000000221,0, 81.31 ,108.14, 108.14 ,,ACIDO ACETILSALICILICO,NA,N, 91.92 , -   ,000045,1,0,-,NENHUM,0,S, 33.00 ,CAZI,0
7896006259732,ACETILCISTEINA,10% sol inj 5amp x 3ml,ACETILCISTEINA - 10% sol inj 5amp x 3ml,000224557,0, 10.29 ,13.69, 13.69 ,,ACETILCISTEINA,NA,S, -   , 8.14 ,000180,1,0,-,INJETAVEL,30049059,N, 33.00 ,UNIAO QUIMICA,0
7894916143899,ACETILCISTEINA,100mg cx 10 env x 5g,ACETILCISTEINA - 100mg cx 10 env x 5g,000225837,0, 9.08 ,12.08, 12.08 ,,ACETILCISTEINA,NA,S, 7.85 , 7.18 ,000462,1,0,-,GENERICOS,0,S, 33.00 ,LEGRAND GENERICOS,0
7891317001056,ACETILCISTEINA,100mg cx 16 saches x 5g,ACETILCISTEINA - 100mg cx 16 saches x 5g,000215862,0, 15.17 ,20.18, 20.18 ,,ACETILCISTEINA,NA,S, 13.12 , 4.95 ,000099,1,0,-,GENERICOS,30049059,N, 33.00 ,EUROFARMA,0
7896004719979,ACETILCISTEINA,100mg gran 10env x 5g,ACETILCISTEINA - 100mg gran 10env x 5g,000226008,0, 8.53 ,11.34, 11.34 ,,ACETILCISTEINA,NA,S, 10.77 , 6.75 ,000466,1,0,-,GENERICOS,30049099,N, 33.00 ,EMS GENERICO,0
7896004708706,ACETILCISTEINA,200mg cx 16 env x 5g,ACETILCISTEINA - 200mg cx 16 env x 5g,000221138,1, 14.78 ,19.66, 19.66 ,,ACETILCISTEINA,NA,S, 14.16 , 7.24 ,000466,1,0,-,GENERICOS,30049099,N, 33.00 ,EMS GENERICO,0
7891317001063,ACETILCISTEINA,200mg cx 16 saches x 5g,ACETILCISTEINA - 200mg cx 16 saches x 5g,000215864,5, 16.93 ,22.52, 22.52 ,,ACETILCISTEINA,NA,S, 14.64 , 6.08 ,000099,1,0,-,GENERICOS,30049059,N, 33.00 ,EUROFARMA,0
7896004719986,ACETILCISTEINA,200mg gran 10env x 5g,ACETILCISTEINA - 200mg gran 10env x 5g,000226009,0, 9.05 ,12.04, 12.04 ,,ACETILCISTEINA,NA,S, 7.83 , 7.15 ,000466,1,0,-,GENERICOS,30049099,N, 33.00 ,EMS GENERICO,0
7891317001940,ACETILCISTEINA,20mg xpe fr 100ml,ACETILCISTEINA - 20mg xpe fr 100ml,000215078,2, 16.94 ,22.53, 22.53 ,,ACETILCISTEINA,NA,S, 14.64 , 6.36 ,000099,1,0,-,GENERICOS,30049039,N, 33.00 ,EUROFARMA,0
7898095340414,ACETILCISTEINA,20mg xpe fr 100ml+cm,ACETILCISTEINA - 20mg xpe fr 100ml+cm,000227430,0, 12.04 ,16.01, 16.01 ,,ACETILCISTEINA,NA,S, 10.41 , 9.51 ,000444,1,0,-,GENERICOS,30049059,N, 33.00 ,BRAINFARMA,0
7896004715285,ACETILCISTEINA,20mg xpe fr 120ml inf,ACETILCISTEINA - 20mg xpe fr 120ml inf,000223667,0, 15.14 ,20.14, 20.14 ,,ACETILCISTEINA,NA,S, 13.09 , 11.97 ,000438,1,0,-,GENERICOS,30049064,N, 38.24 ,GENERICOS GERMED,0
7896004715292,ACETILCISTEINA,20mg xpe fr 120ml inf,ACETILCISTEINA - 20mg xpe fr 120ml inf,000223683,4, 16.77 ,22.3, 22.3 ,,ACETILCISTEINA,NA,S, 14.5 , 13.25 ,000466,1,0,-,GENERICOS,30049099,N, 38.24 ,EMS GENERICO,0
7894916143400,ACETILCISTEINA,20mg xpe fr 120ml inf,ACETILCISTEINA - 20mg xpe fr 120ml inf,000223697,0, 16.21 ,21.56, 21.56 ,,ACETILCISTEINA,NA,S, 14.01 , 12.65 ,000462,1,0,-,GENERICOS,3004909901,N, 33.00 ,LEGRAND GENERICOS,0
7899095233805,ACETILCISTEINA,20mg xpe fr 120ml inf,ACETILCISTEINA - 20mg xpe fr 120ml inf,000230351,0, 14.18 ,0, -   ,,ACETILCISTEINA,NA,S, 10.14 , 11.21 ,000437,1,0,-,GENERICOS,0,S, 33.00 ,GEOLAB,0
7891317002176,ACETILCISTEINA,20mg xpe fr 150ml,ACETILCISTEINA - 20mg xpe fr 150ml,000215079,3, 19.13 ,25.44, 25.44 ,,ACETILCISTEINA,NA,S, 16.54 , 6.87 ,000099,1,0,-,GENERICOS,30049059,N, 33.00 ,EUROFARMA,0
7896004713366,ACETILCISTEINA,40mg xpe fr 120ml adu,ACETILCISTEINA - 40mg xpe fr 120ml adu,000223684,0, 21.94 ,29.18, 29.18 ,,ACETILCISTEINA,NA,S, 18.97 , 7.76 ,000466,1,0,-,GENERICOS,30049099,N, 38.24 ,EMS GENERICO,1
7896004713373,ACETILCISTEINA,40mg xpe fr 120ml adu,ACETILCISTEINA - 40mg xpe fr 120ml adu,000223668,0, 20.19 ,26.85, 26.85 ,,ACETILCISTEINA,NA,S, 17.45 , 10.39 ,000438,1,0,-,GENERICOS,30049099,N, 38.24 ,GENERICOS GERMED,0
7894916142656,ACETILCISTEINA,40mg xpe fr 120ml adu,ACETILCISTEINA - 40mg xpe fr 120ml adu,000223698,0, 22.05 ,29.33, 29.33 ,,ACETILCISTEINA,NA,S, 19.06 , 17.21 ,000462,1,0,-,GENERICOS,3004909901,N, 33.00 ,LEGRAND GENERICOS,0
7899095233799,ACETILCISTEINA,40mg xpe fr 120ml adu,ACETILCISTEINA - 40mg xpe fr 120ml adu,000230350,0, 21.07 ,0, -   ,,ACETILCISTEINA,NA,S, 15.07 , 16.66 ,000437,1,0,-,GENERICOS,0,S, 33.00 ,GEOLAB,0
7894916143912,ACETILCISTEINA,600mg cx 10 env x 5g,ACETILCISTEINA - 600mg cx 10 env x 5g,000225839,0, 22.64 ,30.11, 30.11 ,,ACETILCISTEINA,NA,S, 19.57 , 17.68 ,000462,1,0,-,GENERICOS,0,S, 33.00 ,LEGRAND GENERICOS,0
7894916142632,ACETILCISTEINA,600mg cx 16 env x 5g,ACETILCISTEINA - 600mg cx 16 env x 5g,000223699,0, 28.24 ,37.56, 37.56 ,,ACETILCISTEINA,NA,S, 24.41 , 22.32 ,000462,1,0,-,GENERICOS,3004909901,N, 33.00 ,LEGRAND GENERICOS,0
7891317001070,ACETILCISTEINA,600mg cx 16 saches x 5g,ACETILCISTEINA - 600mg cx 16 saches x 5g,000215865,0, 37.7 ,50.14, 50.14 ,,ACETILCISTEINA,NA,S, 32.59 , 19.89 ,000099,1,0,-,GENERICOS,30049039,N, 33.00 ,EUROFARMA,0
7896004713342,ACETILCISTEINA,600mg gran 16 env x 5g,ACETILCISTEINA - 600mg gran 16 env x 5g,000223685,0, 28.5 ,37.9, 37.9 ,,ACETILCISTEINA,NA,S, 24.52 , 14.9 ,000466,1,0,-,GENERICOS,30049099,N, 38.24 ,EMS GENERICO,0
7896014655007,ACETILCISTEINA,100mg 5amp x 3ml,ACETILCISTEINA - 100mg 5amp x 3ml,000234526,0, 10.22 ,13.59, 13.59 ,,ACETILCISTEINA,NA,S, 8.55 , 8.55 ,000324,1,0,-,NENHUM,0,S, -   ,BLAUSIEGEL,0
7896014655014,ACETILCISTEINA,100mg inj 100amp x 3ml emb. hosp.,ACETILCISTEINA - 100mg inj 100amp x 3ml emb. hosp.,000234529,0, 204.37 ,0, -   ,,ACETILCISTEINA,NA,S, 171.05 , 171.05 ,000324,1,0,-,NENHUM,0,S, -   ,BLAUSIEGEL,0
7896112158981,ACETILCISTEINA,40mg/ml xpe fr 120ml+cm,ACETILCISTEINA - 40mg/ml xpe fr 120ml+cm,000238827,0, 22.79 ,30.31, 30.31 ,,ACETILCISTEINA,NA,S, 20.28 , 20.28 ,000177,1,0,-,NENHUM,0,N, -   ,TEUTO,0
7896112158882,ACETILCISTEINA,20mg/ml xpe fr 120ml+cm,ACETILCISTEINA - 20mg/ml xpe fr 120ml+cm,000237981,0, 17.42 ,23.17, 23.17 ,,ACETILCISTEINA,NA,S, 14.58 , 14.58 ,000177,1,0,-,NENHUM,0,N, -   ,TEUTO,0
7891317448158,ACETILCISTEINA,100mg cx 30 env x 5g  emb frac,ACETILCISTEINA - 100mg cx 30 env x 5g  emb frac,000244068,0, 25.86 ,34.39, 34.39 ,,ACETILCISTEINA,NA,S, 25.86 , 25.86 ,000099,1,0,-,NENHUM,0,N, -   ,EUROFARMA,0
7891317448165,ACETILCISTEINA,200mg cx 30 env x 5g emb frac,ACETILCISTEINA - 200mg cx 30 env x 5g emb frac,000244069,0, 28.85 ,38.37, 38.37 ,,ACETILCISTEINA,NA,S, 28.85 , 28.85 ,000099,1,0,-,NENHUM,0,N, -   ,EUROFARMA,0
7891317448172,ACETILCISTEINA,600mg cx 30 env x 5g emb frac,ACETILCISTEINA - 600mg cx 30 env x 5g emb frac,000244070,0, 64.25 ,85.45, 85.45 ,,ACETILCISTEINA,NA,S, 64.25 , 64.25 ,000099,1,0,-,NENHUM,0,N, -   ,EUROFARMA,0
7897732696129,ACETILDOR,cx 200 comp inf,ACETILDOR - cx 200 comp inf,000211789,0, 18.53 ,24.64, 24.64 ,,ACIDO ACETILSALICILICO,NA,N, 20.94 , 14.39 ,000376,1,0,-,NENHUM,0,S, -   ,SOBRAL,0
7896004715698,ACETOFLUX,10mg cx 5 comp,ACETOFLUX - 10mg cx 5 comp,000213298,0, 6.65 ,9.19, 9.19 ,,ACETATO DE MEDROXIPROGESTERONA,NA,N, 7.81 , -   ,000067,1,0,+,NENHUM,0,S, 38.24 ,EMS,0
7899095230026,ACETONIDA DE TRIANCINOLONA,1mg pom bg 10g,ACETONIDA DE TRIANCINOLONA - 1mg pom bg 10g,000229075,0, 8.49 ,11.74, 11.74 ,,ACETONIDA DE TRIANCINOLONA,NA,S, 7.63 , 7.12 ,000437,1,0,+,GENERICOS,0,S, 38.24 ,GEOLAB,0
7896004713625,ACETONIDO DE ALGESTONA+ENANTATO DE ESTRADIOL,150+10mg inj amp x 1ml,ACETONIDO DE ALGESTONA+ENANTATO DE ESTRADIOL - 150+10mg inj amp x 1ml,000224405,0, 6.82 ,9.43, 9.43 ,,ACETONIDO DE ALGESTONA+ENANTATO DE ESTRADIOL,NA,S, 9.11 , 6.12 ,000438,1,0,+,INJETAVEL,30032099,N, 38.24 ,GENERICOS GERMED,0
7896004713618,ACETONIDO DE ALGESTONA+ENANTATO DE ESTRADIOL,150+10mg sol inj amp x 1ml,ACETONIDO DE ALGESTONA+ENANTATO DE ESTRADIOL - 150+10mg sol inj amp x 1ml,000224161,0, 6.93 ,9.58, 9.58 ,,ACETONIDO DE ALGESTONA+ENANTATO DE ESTRADIOL,NA,S, 9.25 , 6.21 ,000466,1,0,+,INJETAVEL,30032099,N, 38.24 ,EMS GENERICO,0
7891317445300,ACETONIDO DE ALGESTONA+ENANTATO DE ESTRADIOL,sol inj 1ml,ACETONIDO DE ALGESTONA+ENANTATO DE ESTRADIOL - sol inj 1ml,000227897,0, 6.89 ,9.52, 9.52 ,,ACETONIDO DE ALGESTONA+ENANTATO DE ESTRADIOL,NA,S, 9.2 , 2.08 ,000099,1,0,+,INJETAVEL,3004909901,N, 38.24 ,EUROFARMA,0
7894916141734,ACETONIDO DE TRIANCINOLONA,1mg bg 10g,ACETONIDO DE TRIANCINOLONA - 1mg bg 10g,000222966,0, 7.46 ,10.31, 10.31 ,,ACETONIDO DE TRIANCINOLONA,NA,S, 6.7 , 6.86 ,000462,1,0,+,GENERICOS,30044090,N, 38.24 ,LEGRAND GENERICOS,0
7898148293490,ACETONIDO DE TRIANCINOLONA,1mg/g pom bucal bg 10g,ACETONIDO DE TRIANCINOLONA - 1mg/g pom bucal bg 10g,000223076,0, 7.41 ,10.25, 10.25 ,,ACETONIDO DE TRIANCINOLONA,NA,S, 6.66 , 6.96 ,000387,1,0,+,GENERICOS,30044090,N, 38.24 ,"PRATI, DONADUZZI",0
7893736003291,ACFOL,5mg cx 40 comp,ACFOL - 5mg cx 40 comp,000000310,0, 7.73 ,10.28, 10.28 ,,ACIDO FOLICO,NA,N, 8.74 , -   ,000045,1,0,-,NENHUM,0,S, 33.00 ,CAZI,0
7893736013689,ACFOL,5mg sol fr gts 10ml,ACFOL - 5mg sol fr gts 10ml,000000329,0, 6.62 ,8.8, 8.8 ,,ACIDO FOLICO,NA,N, 7.48 , -   ,000045,1,0,-,NENHUM,0,S, 33.00 ,CAZI,0
7896658006920,ACHEFLAN,aer fr 54g,ACHEFLAN - aer fr 54g,000225598,1, 29.5 ,39.22, 39.22 ,,CORDIA VERBENACEA DC,NA,N, 32.23 , 29.00 ,000004,1,0,-,TARJADO,30049099,N, 38.24 ,ACHE,0
7896658006432,ACHEFLAN,5mg creme bg 30g,ACHEFLAN - 5mg creme bg 30g,000222899,2, 22.15 ,29.45, 29.45 ,,CORDIA VERBENACEA DC,NA,N, 23.84 , 21.49 ,000004,1,0,-,TARJADO,30049099,N, 38.24 ,ACHE,0
7896658007170,ACHEFLAN,creme bg 60g,ACHEFLAN - creme bg 60g,000228840,3, 37.64 ,50.07, 50.07 ,,CORDIA VERBENACEA DC,NA,N, 40.5 , 36.52 ,000004,1,0,-,TARJADO,30049099,N, 38.24 ,ACHE,1
7897917000871,ACICLOFAR,200mg cx 25 comp,ACICLOFAR - 200mg cx 25 comp,000229653,0, 54.28 ,75.03, 75.03 ,,ACICLOVIR,NA,N, 63.78 , 42.39 ,000023,1,0,+,INJETAVEL,0,S, -   ,BELFAR,0
7896523200637,ACICLOMED,50mg creme derm bg 10g,ACICLOMED - 50mg creme derm bg 10g,000210689,0, 9.43 ,12.54, 12.54 ,,ACICLOVIR,NA,N, 10.66 , -   ,000048,1,0,-,NENHUM,0,S, 33.00 ,CIMED,0
7896331702279,ACICLOR,50mg/g creme derm bg 10g,ACICLOR - 50mg/g creme derm bg 10g,000221934,0, 16.35 ,21.74, 21.74 ,,ACICLOVIR,NA,N, 18.48 , -   ,000354,1,0,-,NENHUM,0,S, 33.00 ,HERTZ,0
7897076907400,ACICLOVIR,200mg cx 10 comp,ACICLOVIR - 200mg cx 10 comp,000212617,0, 21.71 ,30.01, 30.01 ,,ACICLOVIR,NA,S, 19.51 , 35.9 ,000380,1,0,+,GENERICOS,30049069,N, 38.24 ,RANBAXY,0
7898095340131,ACICLOVIR,200mg cx 10 comp,ACICLOVIR - 200mg cx 10 comp,000227433,0, 43.6 ,60.27, 60.27 ,,ACICLOVIR,NA,S, 39.18 , 34.04 ,000444,1,0,+,GENERICOS,30049069,N, 38.24 ,BRAINFARMA,0
7896714205748,ACICLOVIR,200mg cx 25 comp,ACICLOVIR - 200mg cx 25 comp,000207261,1, 64.74 ,89.49, 89.49 ,,ACICLOVIR,NA,S, 58.17 , 23.1 ,000133,1,0,+,GENERICOS,30049069,N, 38.24 ,NEO QUIMICA,0
7897076907417,ACICLOVIR,200mg cx 25 comp,ACICLOVIR - 200mg cx 25 comp,000212618,0, 45.23 ,62.53, 62.53 ,,ACICLOVIR,NA,S, 40.64 , 23.22 ,000380,1,0,+,GENERICOS,30049069,N, 38.24 ,RANBAXY,0
7898095340155,ACICLOVIR,200mg cx 25 comp,ACICLOVIR - 200mg cx 25 comp,000227434,0, 79.07 ,109.3, 109.3 ,,ACICLOVIR,NA,S, 71.04 , 61.74 ,000444,1,0,+,GENERICOS,30049069,N, 38.24 ,BRAINFARMA,0
7897595602626,ACICLOVIR,200mg cx 25 comp,ACICLOVIR - 200mg cx 25 comp,000216754,6, 64.01 ,88.48, 88.48 ,,ACICLOVIR,NA,S, 57.51 , 22.31 ,000161,1,0,+,GENERICOS,30049069,N, 38.24 ,SANDOZ,0
7898148298372,ACICLOVIR,200mg cx 30 comp,ACICLOVIR - 200mg cx 30 comp,000227204,0, 64.07 ,88.57, 88.57 ,,ACICLOVIR,NA,S, 57.57 , 50.00 ,000387,1,0,+,GENERICOS,30049069,N, 38.24 ,"PRATI, DONADUZZI",0
7898148298396,ACICLOVIR,200mg cx 450 comp hosp,ACICLOVIR - 200mg cx 450 comp hosp,000235774,0, 599.17 ,0, -   ,,ACICLOVIR,NA,S, 428.41 , 467.82 ,000387,1,0,+,GENERICOS,30049069,N, 38.24 ,"PRATI, DONADUZZI",0
7891721023477,ACICLOVIR,200mg fr 25 comp,ACICLOVIR - 200mg fr 25 comp,000215360,0, 72.3 ,99.94, 99.94 ,,ACICLOVIR,NA,S, 64.96 , 56.45 ,000126,1,0,+,GENERICOS,0,S, 33.00 ,MERCK,0
7897076907424,ACICLOVIR,400mg cx 10 comp,ACICLOVIR - 400mg cx 10 comp,000212619,0, 43.43 ,60.03, 60.03 ,,ACICLOVIR,NA,S, 39.02 , 43.14 ,000380,1,0,+,GENERICOS,30049069,N, 38.24 ,RANBAXY,0
7897076907431,ACICLOVIR,400mg cx 25 comp,ACICLOVIR - 400mg cx 25 comp,000212620,0, 90.47 ,125.06, 125.06 ,,ACICLOVIR,NA,S, 81.29 , 36.85 ,000380,1,0,+,GENERICOS,30049069,N, 38.24 ,RANBAXY,0
7891721023484,ACICLOVIR,400mg fr 30 comp,ACICLOVIR - 400mg fr 30 comp,000216952,0, 131.38 ,181.62, 181.62 ,,ACICLOVIR,NA,S, 118.05 , 71.64 ,000126,1,0,+,GENERICOS,30049069,S, 33.00 ,MERCK,0
7896004714011,ACICLOVIR,50mg creme bg 10g,ACICLOVIR - 50mg creme bg 10g,000224245,0, 13.5 ,17.95, 17.95 ,,ACICLOVIR,NA,S, 11.67 , 10.59 ,000438,1,0,-,GENERICOS,30049064,N, 38.24 ,GENERICOS GERMED,0
7896006225874,ACICLOVIR,50mg creme bg 10g,ACICLOVIR - 50mg creme bg 10g,000224489,0, 19.31 ,25.69, 25.69 ,,ACICLOVIR,NA,S, 16.7 , 15.28 ,000180,1,0,-,GENERICOS,0,S, 33.00 ,UNIAO QUIMICA,0
7899095202092,ACICLOVIR,50mg creme derm bg 10g,ACICLOVIR - 50mg creme derm bg 10g,000225080,0, 14.16 ,18.83, 18.83 ,,ACICLOVIR,NA,S, 12.24 , 11.19 ,000437,1,0,-,GENERICOS,0,S, 33.00 ,GEOLAB,0
7896523207629,ACICLOVIR,50mg/g creme derm bg 10g,ACICLOVIR - 50mg/g creme derm bg 10g,000224643,0, 9.91 ,13.18, 13.18 ,,ACICLOVIR,NA,S, 8.57 , 11.65 ,000048,1,0,-,GENERICOS,0,S, 33.00 ,CIMED,0
7896714203096,ACICLOVIR,50mg creme bg 10g,ACICLOVIR - 50mg creme bg 10g,000212730,2, 14.13 ,18.79, 18.79 ,,ACICLOVIR,NA,S, 9.4 , 6.93 ,000133,1,0,-,GENERICOS,30049069,N, 33.00 ,NEO QUIMICA,0
7896472502981,ACICLOVIR,50mg creme bg 10g,ACICLOVIR - 50mg creme bg 10g,000227713,0, 13.06 ,17.37, 17.37 ,,ACICLOVIR,NA,S, 11.29 , 10.33 ,000419,1,0,-,GENERICOS,0,S, 33.00 ,MULTILAB,0
7896014674701,ACICLOVIR,50mg creme derm bg 10g,ACICLOVIR - 50mg creme derm bg 10g,000224337,0, 17.49 ,23.26, 23.26 ,,ACICLOVIR,NA,S, 15.12 , 14.71 ,000324,1,0,-,GENERICOS,0,S, 33.00 ,BLAUSIEGEL,0
7894916143295,ACICLOVIR,50mg creme derm bg 10g,ACICLOVIR - 50mg creme derm bg 10g,000224233,0, 14.84 ,19.74, 19.74 ,,ACICLOVIR,NA,S, 12.83 , 11.73 ,000462,1,0,-,GENERICOS,30049079,N, 33.00 ,LEGRAND GENERICOS,0
7895296269018,ACICLOVIR,50mg/g creme derm bg 10g,ACICLOVIR - 50mg/g creme derm bg 10g,000224922,0, 15.16 ,20.16, 20.16 ,,ACICLOVIR,NA,S, 13.1 , 11.98 ,000408,1,0,-,GENERICOS,30049079,N, 33.00 ,NOVA QUIMICA,0
7896676405835,ACICLOVIR,50mg creme derm bg 10g,ACICLOVIR - 50mg creme derm bg 10g,000212317,0, 13.49 ,17.94, 17.94 ,,ACICLOVIR,NA,S, 11.66 , 12.49 ,000099,1,0,-,GENERICOS,30049037,N, 38.24 ,EUROFARMA,0
7891721200915,ACICLOVIR,50mg creme derm bg 10g,ACICLOVIR - 50mg creme derm bg 10g,000228418,0, 12.76 ,16.97, 16.97 ,,ACICLOVIR,NA,S, 11.03 , 5.36 ,000126,1,0,-,GENERICOS,30049069,N, 33.00 ,MERCK,0
7898158696335,ACICLOVIR,50mg/g crem derm bg 10g,ACICLOVIR - 50mg/g crem derm bg 10g,000239230,0, 14.07 ,18.71, 18.71 ,,ACICLOVIR,NA,S, 12.16 , 15.19 ,000351,1,0,-,GENERICOS,0,S, 33.00 ,CIFARMA,0
7897595608758,ACICLOVIR,50mg creme derm bg 10g,ACICLOVIR - 50mg creme derm bg 10g,000230627,0, 16.45 ,21.88, 21.88 ,,ACICLOVIR,NA,S, 14.22 , 6.9 ,000161,1,0,-,GENERICOS,30049069,N, 33.00 ,SANDOZ,0
7898148299324,ACICLOVIR,50mg/g crem derm cx 100 bg x 10g emb hosp,ACICLOVIR - 50mg/g crem derm cx 100 bg x 10g emb hosp,000235775,0, 1109.02 ,0, -   ,,ACICLOVIR,NA,S, 792.95 , 876.89 ,000387,1,0,-,GENERICOS,0,S, 33.00 ,"PRATI, DONADUZZI",0
7898148299317,ACICLOVIR,50mg/g creme derm bg 10g,ACICLOVIR - 50mg/g creme derm bg 10g,000221698,0, 13.47 ,17.92, 17.92 ,,ACICLOVIR,NA,S, 11.65 , 10.17 ,000387,1,0,-,GENERICOS,30049069,N, 33.00 ,"PRATI, DONADUZZI",0
7896004715933,ACICLOVIR,creme bg 10g,ACICLOVIR - creme bg 10g,000211233,2, 15.29 ,20.34, 20.34 ,,ACICLOVIR,NA,S, 13.22 , 6.49 ,000466,1,0,-,GENERICOS,30049079,N, 38.24 ,EMS GENERICO,1
7896422505741,ACICLOVIR,creme derm bg 10g,ACICLOVIR - creme derm bg 10g,000214674,0, 14.88 ,19.79, 19.79 ,,ACICLOVIR,NA,S, 12.86 , 7.55 ,000314,1,0,-,GENERICOS,30049099,N, 38.24 ,MEDLEY,1
